Group,Sector,Project/Location,State,Year,Status,GOI_Support_Type,Support_Note,Modi_Era,Latitude,Longitude,Details,Source_URLs,Source_Note,Verification_Status,Last_Updated
Adani,Logistics,MMLP Virochannagar,Gujarat,2023,Operational,Organic Growth (No GOI),"Organic expansion, warehousing",Yes,23.0,69.5,Kutch region,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Logistics,Warehouse Tauru,Haryana,2020,Operational,Organic Growth (No GOI),"Organic expansion, warehousing",Yes,28.15,76.95,NCR region,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Logistics,Warehouse Kalyan,Maharashtra,2021,Operational,Organic Growth (No GOI),"Organic expansion, warehousing",Yes,19.24,73.13,Mumbai region,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Logistics,Warehouse Indore,Madhya Pradesh,2021,Operational,Organic Growth (No GOI),"Organic expansion, warehousing",Yes,22.72,75.86,Central India,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Logistics,Warehouse Patna,Bihar,2022,Operational,Organic Growth (No GOI),"Organic expansion, warehousing",Yes,25.61,85.14,East India hub,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Logistics,CFS Mundra,Gujarat,2014,Operational,Organic Growth (No GOI),"Organic expansion, warehousing",Yes,22.84,69.73,Container freight station,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Logistics,CFS Hazira,Gujarat,2014,Operational,Organic Growth (No GOI),"Organic expansion, warehousing",Yes,21.13,72.64,Container freight station,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Logistics,FTWZ Mundra,Gujarat,2016,Operational,Organic Growth (No GOI),"Organic expansion, warehousing",Yes,22.82,69.7,Free trade warehouse zone,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Logistics,Kattupalli Warehouse,Tamil Nadu,2021,Operational,Organic Growth (No GOI),"Organic expansion, warehousing",Yes,13.26,80.34,Port-based,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Grain Silo,Moga Base Silo,Punjab,2007,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,No,30.8166,75.1721,"First FCI silo, 0.5 lakh MT",https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Kaithal Base Silo,Haryana,2008,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,No,29.8015,76.4,"FCI silo, 0.5 lakh MT",https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Chennai Field Silo,Tamil Nadu,2009,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,No,13.0827,80.2707,Receiving depot,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Bangalore Field Silo,Karnataka,2009,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,No,12.9716,77.5946,Receiving depot,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Mumbai Field Silo,Maharashtra,2010,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,No,19.076,72.8777,Navi Mumbai depot,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Kolkata Field Silo,West Bengal,2010,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,No,22.5726,88.3639,Hooghly area,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Coimbatore Field Silo,Tamil Nadu,2011,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,No,11.0168,76.9558,South India depot,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,MP Silo Complex,Madhya Pradesh,2015,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,Yes,23.25,77.4,"State govt contract, 3 lakh MT",https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Bihar Expansion,Bihar,2020,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,Yes,25.6,85.1,Multiple locations,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,UP Expansion,Uttar Pradesh,2021,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,Yes,26.85,81.0,Multiple locations,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Kanpur Silo Complex,Uttar Pradesh,2023,Under Construction,Direct Govt Contract/PPP,FCI grain silo construction contracts,Yes,26.4499,80.3319,FCI new contract,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Gonda Silo Complex,Uttar Pradesh,2023,Under Construction,Direct Govt Contract/PPP,FCI grain silo construction contracts,Yes,27.13,81.95,FCI new contract,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Sandila Silo Complex,Uttar Pradesh,2023,Under Construction,Direct Govt Contract/PPP,FCI grain silo construction contracts,Yes,27.07,80.52,FCI new contract,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Katihar Silo Complex,Bihar,2023,Under Construction,Direct Govt Contract/PPP,FCI grain silo construction contracts,Yes,25.55,87.57,FCI new contract,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Grain Silo,Gujarat Expansion,Gujarat,2022,Operational,Direct Govt Contract/PPP,FCI grain silo construction contracts,Yes,22.5,71.0,Multiple locations,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Mundra Refinery,Gujarat,2000,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,22.83,69.7,"India's largest port-based, 5,000 TPD",https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Haldia Refinery,West Bengal,2005,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,22.06,88.06,Major refinery,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Mantralayam,Andhra Pradesh,2005,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,15.99,77.45,Kurnool district,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Kakinada,Andhra Pradesh,2008,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,16.94,82.24,East Godavari,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Mangalore,Karnataka,2010,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,12.9141,74.856,Coastal refinery,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Hazira,Gujarat,2012,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,21.13,72.64,Surat region,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Paradip,Odisha,2015,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,20.3167,86.61,Port-based,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Krishnapatnam,Andhra Pradesh,2018,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,14.2833,80.0833,Coastal refinery,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Bundi Crushing,Rajasthan,2006,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,25.44,75.64,Oilseed crushing,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Neemuch,Madhya Pradesh,2008,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,24.47,74.87,Oilseed crushing,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Nagpur/Saoner,Maharashtra,2009,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,21.39,78.92,Central India,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Chhindwara,Madhya Pradesh,2010,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,22.06,78.94,Oilseed processing,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Alwar,Rajasthan,2011,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,27.56,76.62,North India,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Kadi,Gujarat,2012,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",No,23.3,72.33,Mehsana,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Vidisha,Madhya Pradesh,2014,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,23.53,77.81,Wheat flour,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Ludhiana,Punjab,2017,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,30.901,75.8573,North India hub,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Ghaziabad,Uttar Pradesh,2018,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,28.6692,77.4538,NCR region,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Patiala/Banur,Punjab,2019,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,30.6,76.6,Besan processing,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Gohana,Haryana,2022,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,29.12,76.7,India's largest integrated food complex,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Khargone,Madhya Pradesh,2021,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,21.82,75.61,Food processing park,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Jaipur,Rajasthan,2020,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,26.9124,75.7873,Distribution hub,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Morena,Madhya Pradesh,2019,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,26.5,78.0,Wheat processing,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Singur,West Bengal,2020,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,22.81,88.23,East India,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,Kohinoor Rice,Punjab,2022,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,30.5,75.5,Brand acquisition,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Food/FMCG,AWL Pilkhuwa,Uttar Pradesh,2021,Operational,Direct Govt Contract/PPP,"FCI silo contracts, commodity trading",Yes,28.71,77.66,UP region,https://fci.gov.in/ | https://www.adanienterprises.com/investors | https://www.adaniwilmar.com/,Government tender/PPP award - verify via respective ministry/authority website,Pending independent verification,2026-01-12
Adani,Mining/Metals,Kutch Copper Refinery,Gujarat,2024,Operational,Policy/Regulatory Benefit,"Mining licenses, coal block allocations",Yes,22.82,69.71,"0.5 MTPA, $1.2B, world's largest planned",https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS,Policy benefit (SEZ/coal linkage/clearance) - verify via respective ministry,Pending independent verification,2026-01-12
Adani,Mining/Metals,Gare Palma Coal Block,Chhattisgarh,2018,Operational,Policy/Regulatory Benefit,"Mining licenses, coal block allocations",Yes,22.3,82.5,Coal mining,https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS,Policy benefit (SEZ/coal linkage/clearance) - verify via respective ministry,Pending independent verification,2026-01-12
Adani,Mining/Metals,Godda Coal Block,Jharkhand,2020,Operational,Policy/Regulatory Benefit,"Mining licenses, coal block allocations",Yes,24.8,87.2,Power plant linkage,https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS,Policy benefit (SEZ/coal linkage/clearance) - verify via respective ministry,Pending independent verification,2026-01-12
Adani,Mining/Metals,Talabira Coal Block,Odisha,2020,Operational,Policy/Regulatory Benefit,"Mining licenses, coal block allocations",Yes,21.6,83.8,Mining operations,https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS,Policy benefit (SEZ/coal linkage/clearance) - verify via respective ministry,Pending independent verification,2026-01-12
Adani,Mining/Metals,Ballada Bauxite Mine,Odisha,2025,Planned,Policy/Regulatory Benefit,"Mining licenses, coal block allocations",Yes,18.5,82.5,"Koraput, for aluminium",https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS,Policy benefit (SEZ/coal linkage/clearance) - verify via respective ministry,Pending independent verification,2026-01-12
Adani,Mining/Metals,Odisha Aluminium Refinery,Odisha,2025,Planned,Policy/Regulatory Benefit,"Mining licenses, coal block allocations",Yes,20.0,85.0,Part of ₹2.3 lakh Cr MoU,https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS,Policy benefit (SEZ/coal linkage/clearance) - verify via respective ministry,Pending independent verification,2026-01-12
Adani,Mining/Metals,Carmichael Coal Mine,"Queensland, Australia",2021,Operational,Policy/Regulatory Benefit,"Mining licenses, coal block allocations",Yes,-22.0,146.5,"10 MTPA, Galilee Basin",https://www.adanienterprises.com/investors | https://www.bravusmining.com.au/ | https://www.reuters.com/companies/ADEL.NS,Policy benefit (SEZ/coal linkage/clearance) - verify via respective ministry,Pending independent verification,2026-01-12
Adani,Mining/Metals,Copper Tubes Expansion,Gujarat,2025,Planned,Policy/Regulatory Benefit,"Mining licenses, coal block allocations",Yes,22.81,69.7,"MetTube JV, downstream",https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS,Policy benefit (SEZ/coal linkage/clearance) - verify via respective ministry,Pending independent verification,2026-01-12
Adani,Media,NDTV Headquarters,Delhi,2022,Operational,Private Acquisition (No GOI),NDTV acquisition 2022,Yes,28.6139,77.209,Acquired 64.71% stake,https://www.ndtv.com/ | https://www.adanienterprises.com/investors | https://economictimes.indiatimes.com/topic/adani-group,Private market acquisition - verify via company filings and news reports,Pending independent verification,2026-01-12
Adani,Media,NDTV Studio Mumbai,Maharashtra,2022,Operational,Private Acquisition (No GOI),NDTV acquisition 2022,Yes,19.076,72.8777,Production facility,https://www.ndtv.com/ | https://www.adanienterprises.com/investors | https://economictimes.indiatimes.com/topic/adani-group,Private market acquisition - verify via company filings and news reports,Pending independent verification,2026-01-12
Adani,Media,NDTV Network,Pan India,2022,Operational,Private Acquisition (No GOI),NDTV acquisition 2022,Yes,28.6139,77.209,"24x7 English, Hindi channels",https://www.ndtv.com/ | https://www.adanienterprises.com/investors | https://economictimes.indiatimes.com/topic/adani-group,Private market acquisition - verify via company filings and news reports,Pending independent verification,2026-01-12
Adani,Real Estate,Dharavi Redevelopment,Maharashtra,2022,Awarded,Organic Growth (No GOI),Private development,Yes,19.043,72.8567,"₹5,069 Cr bid, Asia's largest slum rehab",https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Real Estate,Adani Realty Projects,Gujarat,2020,Operational,Organic Growth (No GOI),Private development,Yes,23.0225,72.5714,Ahmedabad developments,https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Real Estate,Shantigram Township,Gujarat,2015,Operational,Organic Growth (No GOI),Private development,Yes,23.1,72.6,Near Ahmedabad,https://www.adanienterprises.com/investors | https://www.adani.com/investors | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,State MoU,Rajasthan 100 GW RE,Rajasthan,2024,Planned,State Government MoU,State govt investment commitments,Yes,27.0,73.0,"₹7.5 lakh Cr, world's largest green ecosystem",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Odisha Multi-Sector,Odisha,2025,Planned,State Government MoU,State govt investment commitments,Yes,20.5,84.5,"₹2.3 lakh Cr, power/cement/aluminium/ports",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Andhra Pradesh Investment,Andhra Pradesh,2025,Planned,State Government MoU,State govt investment commitments,Yes,15.5,79.0,₹1 lakh Cr additional over 10 years,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Assam Power & PSP,Assam,2025,Awarded,State Government MoU,State govt investment commitments,Yes,26.2,92.5,"₹63,000 Cr thermal + PSP",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Tamil Nadu Investment,Tamil Nadu,2024,MoU Signed,State Government MoU,State govt investment commitments,Yes,13.0,80.0,"₹42,700 Cr, PSP/Data Center/Cement/Gas",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Maharashtra Data Centers,Maharashtra,2024,MoU Signed,State Government MoU,State govt investment commitments,Yes,19.0,73.0,"₹50,000 Cr, 1 GW hyperscale",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Maharashtra PSP,Maharashtra,2022,MoU Signed,State Government MoU,State govt investment commitments,Yes,17.5,73.5,"₹60,000 Cr, 5 Western Ghats PSP",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Telangana Investment,Telangana,2024,MoU Signed,State Government MoU,State govt investment commitments,Yes,17.5,78.5,"₹12,400 Cr, PSP/Data/Cement/Defence",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Kerala Investment,Kerala,2025,Planned,State Government MoU,State govt investment commitments,Yes,10.0,76.5,"₹30,000 Cr over 5 years",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Chhattisgarh Expansion,Chhattisgarh,2024,Planned,State Government MoU,State govt investment commitments,Yes,21.5,82.0,Cement and power expansion,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Bihar Cement & Infra,Bihar,2025,Under Construction,State Government MoU,State govt investment commitments,Yes,25.6,85.0,"₹1,600 Cr cement + logistics",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Madhya Pradesh Expansion,Madhya Pradesh,2024,Planned,State Government MoU,State govt investment commitments,Yes,23.25,77.5,Multi-sector investments,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Karnataka Projects,Karnataka,2024,Under Development,State Government MoU,State govt investment commitments,Yes,15.0,76.0,"Cement, RE, logistics",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,West Bengal Expansion,West Bengal,2024,Planned,State Government MoU,State govt investment commitments,Yes,22.5,88.5,"Port, cement, logistics",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,State MoU,Gujarat Future Projects,Gujarat,2024,Under Development,State Government MoU,State govt investment commitments,Yes,23.0,72.0,Continued expansion across sectors,https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,State government MoU - verify via state industrial development corporation,Pending independent verification,2026-01-12
Adani,International Port,Haifa Port,Israel,2023,Operational,International (Foreign Govt),Foreign government concessions,Yes,32.8191,34.9983,"70% stake with Gadot Group, $1.2B acquisition, 50% of Israel's trade, strategic Mediterranean gateway",https://www.adaniports.com/Investor-Relations | https://www.adaniports.com/Port-Locations | https://www.reuters.com/companies/ADEL.NS,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,International Port,Colombo West International Terminal,Sri Lanka,2025,Operational,International (Foreign Govt),Foreign government concessions,Yes,6.9497,79.8425,"51% stake with John Keells & SL Ports Authority, $800M investment, 3.2M TEU capacity, 35-year BOT",https://www.adaniports.com/Investor-Relations | https://www.adaniports.com/Port-Locations | https://www.reuters.com/companies/ADEL.NS,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,International Port,Dar es Salaam Container Terminal,Tanzania,2024,Operational,International (Foreign Govt),Foreign government concessions,Yes,-6.8235,39.2695,"95% stake TICTS, 30-year concession, 1M TEU capacity, gateway to DRC/Zambia",https://www.adaniports.com/Investor-Relations | https://www.adaniports.com/Port-Locations | https://www.reuters.com/companies/ADEL.NS,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,International Port,Da Nang Port (Proposed),Vietnam,2025,Planned,International (Foreign Govt),Foreign government concessions,Yes,16.0678,108.2208,"In-principle govt approval, greenfield development, container terminals + multipurpose berths",https://www.adaniports.com/Investor-Relations | https://www.adaniports.com/Port-Locations | https://www.reuters.com/companies/ADEL.NS,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
